id,session_date,mb_used,user_id
590,2018-03-13 11:44:23.687895966,1527,337
591,2018-03-13 14:39:10.383461154,1685,259
592,2018-03-13 17:33:57.079026342,1914,354
593,2018-03-13 20:28:43.774591531,1520,40
594,2018-03-13 23:23:30.470156719,436,89
595,2018-03-14 02:18:17.165721908,1767,125
596,2018-03-14 05:13:03.861287096,1009,450
597,2018-03-14 08:07:50.556852284,375,418
598,2018-03-14 11:02:37.252417473,991,474
599,2018-03-14 13:57:23.947982661,112,351
600,2018-03-14 16:52:10.643547849,1126,9
601,2018-03-14 19:46:57.339113038,1073,350
602,2018-03-14 22:41:44.034678226,274,84
603,2018-03-15 01:36:30.730243415,1508,21
604,2018-03-15 04:31:17.425808603,1725,477
605,2018-03-15 07:26:04.121373791,2043,281
606,2018-03-15 10:20:50.816938980,2388,358
607,2018-03-15 13:15:37.512504168,646,378
608,2018-03-15 16:10:24.208069357,2161,172
609,2018-03-15 19:05:10.903634545,1318,25
610,2018-03-15 21:59:57.599199733,1520,393
611,2018-03-16 00:54:44.294764922,1554,103
612,2018-03-16 03:49:30.990330110,2872,190
613,2018-03-16 06:44:17.685895299,1533,236
614,2018-03-16 09:39:04.381460487,102,410
615,2018-03-16 12:33:51.077025675,2838,313
616,2018-03-16 15:28:37.772590864,1942,37
617,2018-03-16 18:23:24.468156052,846,272
618,2018-03-16 21:18:11.163721241,2916,293
619,2018-03-17 00:12:57.859286429,971,332
620,2018-03-17 03:07:44.554851617,594,152
621,2018-03-17 06:02:31.250416806,2564,282
622,2018-03-17 08:57:17.945981994,1514,20
623,2018-03-17 11:52:04.641547183,727,137
624,2018-03-17 14:46:51.337112371,1175,471
625,2018-03-17 17:41:38.032677559,241,359
626,2018-03-17 20:36:24.728242748,1587,29
627,2018-03-17 23:31:11.423807936,145,31
628,2018-03-18 02:25:58.119373125,2991,19
629,2018-03-18 05:20:44.814938313,2157,148
630,2018-03-18 08:15:31.510503501,763,471
631,2018-03-18 11:10:18.206068690,672,491
632,2018-03-18 14:05:04.901633878,2129,283
633,2018-03-18 16:59:51.597199067,1653,350
634,2018-03-18 19:54:38.292764255,1721,341
635,2018-03-18 22:49:24.988329443,2796,300
636,2018-03-19 01:44:11.683894632,1012,163
637,2018-03-19 04:38:58.379459820,739,113
638,2018-03-19 07:33:45.075025009,2763,455
639,2018-03-19 10:28:31.770590197,2845,150
640,2018-03-19 13:23:18.466155385,1008,330
641,2018-03-19 16:18:05.161720574,2325,255
642,2018-03-19 19:12:51.857285762,968,87
643,2018-03-19 22:07:38.552850951,1129,399
644,2018-03-20 01:02:25.248416139,952,350
645,2018-03-20 03:57:11.943981327,406,98
646,2018-03-20 06:51:58.639546516,2695,397
647,2018-03-20 09:46:45.335111704,2474,132
648,2018-03-20 12:41:32.030676893,1916,466
649,2018-03-20 15:36:18.726242081,494,312
650,2018-03-20 18:31:05.421807269,2447,407
651,2018-03-20 21:25:52.117372458,848,97
652,2018-03-21 00:20:38.812937646,2432,98
653,2018-03-21 03:15:25.508502835,429,290
654,2018-03-21 06:10:12.204068023,2197,356
655,2018-03-21 09:04:58.899633211,2131,227
656,2018-03-21 11:59:45.595198400,872,145
657,2018-03-21 14:54:32.290763588,1745,156
658,2018-03-21 17:49:18.986328776,1832,270
659,2018-03-21 20:44:05.681893965,477,162
660,2018-03-21 23:38:52.377459153,1887,112
661,2018-03-22 02:33:39.073024342,1723,331
662,2018-03-22 05:28:25.768589530,1099,185
663,2018-03-22 08:23:12.464154718,1948,205
664,2018-03-22 11:17:59.159719907,1661,97
665,2018-03-22 14:12:45.855285095,873,377
666,2018-03-22 17:07:32.550850284,1183,55
667,2018-03-22 20:02:19.246415472,1903,450
668,2018-03-22 22:57:05.941980660,1198,482
669,2018-03-23 01:51:52.637545849,2150,117
670,2018-03-23 04:46:39.333111037,1698,93
671,2018-03-23 07:41:26.028676226,847,293
672,2018-03-23 10:36:12.724241414,1571,452
673,2018-03-23 13:30:59.419806602,1864,204
674,2018-03-23 16:25:46.115371791,2422,282
675,2018-03-23 19:20:32.810936979,1653,189
676,2018-03-23 22:15:19.506502168,1715,476
677,2018-03-24 01:10:06.202067356,2362,323
678,2018-03-24 04:04:52.897632544,1608,84
679,2018-03-24 06:59:39.593197733,428,458
680,2018-03-24 09:54:26.288762921,2402,180
681,2018-03-24 12:49:12.984328110,1510,274
682,2018-03-24 15:43:59.679893298,225,181
683,2018-03-24 18:38:46.375458486,866,447
684,2018-03-24 21:33:33.071023675,1673,181
685,2018-03-25 00:28:19.766588863,1327,283
686,2018-03-25 03:23:06.462154052,1295,287
687,2018-03-25 06:17:53.157719240,1858,475
688,2018-03-25 09:12:39.853284428,316,106
689,2018-03-25 12:07:26.548849617,1459,129
690,2018-03-25 15:02:13.244414805,1421,262
691,2018-03-25 17:56:59.939979994,931,11
692,2018-03-25 20:51:46.635545182,281,162
693,2018-03-25 23:46:33.331110370,433,487
694,2018-03-26 02:41:20.026675559,610,468
695,2018-03-26 05:36:06.722240747,482,447
696,2018-03-26 08:30:53.417805936,1996,181
697,2018-03-26 11:25:40.113371124,431,213
698,2018-03-26 14:20:26.808936312,1288,469
699,2018-03-26 17:15:13.504501501,1365,274
700,2018-03-26 20:10:00.200066689,999,21
701,2018-03-26 23:04:46.895631878,741,275
702,2018-03-27 01:59:33.591197066,1350,260
703,2018-03-27 04:54:20.286762254,733,333
704,2018-03-27 07:49:06.982327443,2598,466
705,2018-03-27 10:43:53.677892631,295,116
706,2018-03-27 13:38:40.373457820,1993,413
707,2018-03-27 16:33:27.069023008,557,25
708,2018-03-27 19:28:13.764588196,929,440
709,2018-03-27 22:23:00.460153385,2404,333
710,2018-03-28 01:17:47.155718573,2156,254
711,2018-03-28 04:12:33.851283762,2908,447
712,2018-03-28 07:07:20.546848950,1324,411
713,2018-03-28 10:02:07.242414138,986,444
714,2018-03-28 12:56:53.937979327,492,211
715,2018-03-28 15:51:40.633544515,1775,305
716,2018-03-28 18:46:27.329109703,2546,321
717,2018-03-28 21:41:14.024674892,2478,422
718,2018-03-29 00:36:00.720240080,2627,339
719,2018-03-29 03:30:47.415805269,2281,436
720,2018-03-29 06:25:34.111370457,1015,257
721,2018-03-29 09:20:20.806935645,1034,168
722,2018-03-29 12:15:07.502500834,454,337
723,2018-03-29 15:09:54.198066022,2731,21
724,2018-03-29 18:04:40.893631211,1621,86
725,2018-03-29 20:59:27.589196399,2772,15
726,2018-03-29 23:54:14.284761587,2437,50
727,2018-03-30 02:49:00.980326776,2972,487
728,2018-03-30 05:43:47.675891964,728,304
729,2018-03-30 08:38:34.371457153,2779,487
730,2018-03-30 11:33:21.067022341,1270,416
731,2018-03-30 14:28:07.762587529,426,305
732,2018-03-30 17:22:54.458152718,1538,196
733,2018-03-30 20:17:41.153717906,2357,364
734,2018-03-30 23:12:27.849283095,1521,301
735,2018-03-31 02:07:14.544848283,1226,288
736,2018-03-31 05:02:01.240413471,2783,388
737,2018-03-31 07:56:47.935978660,1880,245
738,2018-03-31 10:51:34.631543848,1631,449
739,2018-03-31 13:46:21.327109037,2014,353
740,2018-03-31 16:41:08.022674225,1332,455
741,2018-03-31 19:35:54.718239413,2056,201
742,2018-03-31 22:30:41.413804602,2575,193
743,2018-04-01 01:25:28.109369790,492,336
744,2018-04-01 04:20:14.804934979,925,146
745,2018-04-01 07:15:01.500500167,2012,310
746,2018-04-01 10:09:48.196065355,2495,127
747,2018-04-01 13:04:34.891630544,149,175
748,2018-04-01 15:59:21.587195732,1496,134
749,2018-04-01 18:54:08.282760921,1150,66
750,2018-04-01 21:48:54.978326109,899,393
751,2018-04-02 00:43:41.673891297,1892,452
752,2018-04-02 03:38:28.369456486,2796,365
753,2018-04-02 06:33:15.065021674,1463,279
754,2018-04-02 09:28:01.760586863,2448,246
755,2018-04-02 12:22:48.456152051,1665,363
756,2018-04-02 15:17:35.151717239,2313,237
757,2018-04-02 18:12:21.847282428,2463,171
758,2018-04-02 21:07:08.542847616,100,51
759,2018-04-03 00:01:55.238412805,1119,328
760,2018-04-03 02:56:41.933977993,1384,359
761,2018-04-03 05:51:28.629543181,162,153
762,2018-04-03 08:46:15.325108370,2630,80
763,2018-04-03 11:41:02.020673558,1969,419
764,2018-04-03 14:35:48.716238747,2369,145
765,2018-04-03 17:30:35.411803935,251,274
766,2018-04-03 20:25:22.107369123,743,155
767,2018-04-03 23:20:08.802934312,725,399
768,2018-04-04 02:14:55.498499500,316,337
769,2018-04-04 05:09:42.194064688,295,363
770,2018-04-04 08:04:28.889629877,1114,325
771,2018-04-04 10:59:15.585195065,2794,336
772,2018-04-04 13:54:02.280760254,2855,143
773,2018-04-04 16:48:48.976325442,1621,298
774,2018-04-04 19:43:35.671890630,1678,494
775,2018-04-04 22:38:22.367455819,1180,34
776,2018-04-05 01:33:09.063021007,1627,304
777,2018-04-05 04:27:55.758586196,821,467
778,2018-04-05 07:22:42.454151384,1707,392
779,2018-04-05 10:17:29.149716572,1859,239
780,2018-04-05 13:12:15.845281761,1662,138
781,2018-04-05 16:07:02.540846949,739,254
782,2018-04-05 19:01:49.236412138,2253,5
783,2018-04-05 21:56:35.931977326,264,372
784,2018-04-06 00:51:22.627542514,314,176
785,2018-04-06 03:46:09.323107703,1194,373
786,2018-04-06 06:40:56.018672891,189,410
787,2018-04-06 09:35:42.714238080,1895,214
788,2018-04-06 12:30:29.409803268,1351,364
789,2018-04-06 15:25:16.105368456,1202,23
790,2018-04-06 18:20:02.800933645,707,318
791,2018-04-06 21:14:49.496498833,448,13
792,2018-04-07 00:09:36.192064022,345,393
793,2018-04-07 03:04:22.887629210,371,241
794,2018-04-07 05:59:09.583194398,2130,276
795,2018-04-07 08:53:56.278759587,502,92
796,2018-04-07 11:48:42.974324775,1565,108
797,2018-04-07 14:43:29.669889964,1295,441
798,2018-04-07 17:38:16.365455152,1179,229
799,2018-04-07 20:33:03.061020340,1714,152
800,2018-04-07 23:27:49.756585529,1226,108
801,2018-04-08 02:22:36.452150717,383,289
802,2018-04-08 05:17:23.147715906,616,404
803,2018-04-08 08:12:09.843281094,2765,444
804,2018-04-08 11:06:56.538846282,1401,176
805,2018-04-08 14:01:43.234411471,711,320
806,2018-04-08 16:56:29.929976659,849,286
807,2018-04-08 19:51:16.625541848,1392,364
808,2018-04-08 22:46:03.321107036,1956,329
809,2018-04-09 01:40:50.016672224,499,365
810,2018-04-09 04:35:36.712237413,1626,241
811,2018-04-09 07:30:23.407802601,2124,145
812,2018-04-09 10:25:10.103367790,2233,356
813,2018-04-09 13:19:56.798932978,419,14
814,2018-04-09 16:14:43.494498166,1155,275
815,2018-04-09 19:09:30.190063355,435,71
816,2018-04-09 22:04:16.885628543,2198,315
817,2018-04-10 00:59:03.581193732,273,195
818,2018-04-10 03:53:50.276758920,1741,353
819,2018-04-10 06:48:36.972324108,600,300
820,2018-04-10 09:43:23.667889297,2223,416
821,2018-04-10 12:38:10.363454485,2463,367
822,2018-04-10 15:32:57.059019674,1956,11
823,2018-04-10 18:27:43.754584862,1996,106
824,2018-04-10 21:22:30.450150050,1763,258
825,2018-04-11 00:17:17.145715239,1818,474
826,2018-04-11 03:12:03.841280427,1878,381
827,2018-04-11 06:06:50.536845615,796,196
828,2018-04-11 09:01:37.232410804,831,145
829,2018-04-11 11:56:23.927975992,1194,465
830,2018-04-11 14:51:10.623541181,2813,220
831,2018-04-11 17:45:57.319106369,751,350
832,2018-04-11 20:40:44.014671557,1194,424
833,2018-04-11 23:35:30.710236746,145,471
834,2018-04-12 02:30:17.405801934,1170,174
835,2018-04-12 05:25:04.101367123,1545,216
836,2018-04-12 08:19:50.796932311,2296,93
837,2018-04-12 11:14:37.492497499,555,260
838,2018-04-12 14:09:24.188062688,1762,422
839,2018-04-12 17:04:10.883627876,1065,63
840,2018-04-12 19:58:57.579193065,2120,29
841,2018-04-12 22:53:44.274758253,968,275
842,2018-04-13 01:48:30.970323441,1628,347
843,2018-04-13 04:43:17.665888630,1100,285
844,2018-04-13 07:38:04.361453818,873,484
845,2018-04-13 10:32:51.057019007,2391,419
846,2018-04-13 13:27:37.752584195,2621,372
847,2018-04-13 16:22:24.448149383,2529,70
848,2018-04-13 19:17:11.143714572,1226,379
849,2018-04-13 22:11:57.839279760,2636,279
850,2018-04-14 01:06:44.534844949,1160,231
851,2018-04-14 04:01:31.230410137,1777,302
852,2018-04-14 06:56:17.925975325,1643,255
853,2018-04-14 09:51:04.621540514,496,172
854,2018-04-14 12:45:51.317105702,2443,432
855,2018-04-14 15:40:38.012670891,206,180
856,2018-04-14 18:35:24.708236079,1053,264
857,2018-04-14 21:30:11.403801267,2677,183
858,2018-04-15 00:24:58.099366456,1948,322
859,2018-04-15 03:19:44.794931644,1033,205
860,2018-04-15 06:14:31.490496832,387,424
861,2018-04-15 09:09:18.186062020,805,249
862,2018-04-15 12:04:04.881627210,2143,213
863,2018-04-15 14:58:51.577192398,1584,159
864,2018-04-15 17:53:38.272757586,314,500
865,2018-04-15 20:48:24.968322774,1404,432
866,2018-04-15 23:43:11.663887962,2879,100
867,2018-04-16 02:37:58.359453152,2077,317
868,2018-04-16 05:32:45.055018340,1582,112
869,2018-04-16 08:27:31.750583528,1924,308
870,2018-04-16 11:22:18.446148716,443,166
871,2018-04-16 14:17:05.141713904,293,475
872,2018-04-16 17:11:51.837279094,257,36
873,2018-04-16 20:06:38.532844282,564,112
874,2018-04-16 23:01:25.228409470,2251,87
875,2018-04-17 01:56:11.923974658,2181,183
876,2018-04-17 04:50:58.619539846,2786,85
877,2018-04-17 07:45:45.315105036,1849,269
878,2018-04-17 10:40:32.010670224,2472,165
879,2018-04-17 13:35:18.706235412,2838,303
880,2018-04-17 16:30:05.401800600,691,90
881,2018-04-17 19:24:52.097365788,2288,488
882,2018-04-17 22:19:38.792930978,2621,455
883,2018-04-18 01:14:25.488496166,1154,238
884,2018-04-18 04:09:12.184061354,983,487
885,2018-04-18 07:03:58.879626542,162,22
886,2018-04-18 09:58:45.575191730,1210,167
887,2018-04-18 12:53:32.270756920,403,215
888,2018-04-18 15:48:18.966322108,1184,58
889,2018-04-18 18:43:05.661887296,495,30
890,2018-04-18 21:37:52.357452484,433,402
891,2018-04-19 00:32:39.053017672,2933,106
892,2018-04-19 03:27:25.748582862,510,402
893,2018-04-19 06:22:12.444148050,2431,494
894,2018-04-19 09:16:59.139713238,565,330
895,2018-04-19 12:11:45.835278426,179,167
896,2018-04-19 15:06:32.530843614,2931,350
897,2018-04-19 18:01:19.226408804,1200,154
898,2018-04-19 20:56:05.921973992,2077,327
899,2018-04-19 23:50:52.617539180,832,7
900,2018-04-20 02:45:39.313104368,1917,197
901,2018-04-20 05:40:26.008669556,1663,321
902,2018-04-20 08:35:12.704234746,1484,46
903,2018-04-20 11:29:59.399799934,2224,18
904,2018-04-20 14:24:46.095365122,2656,397
905,2018-04-20 17:19:32.790930310,1287,153
906,2018-04-20 20:14:19.486495498,1298,488
907,2018-04-20 23:09:06.182060688,2609,264
908,2018-04-21 02:03:52.877625876,1711,74
909,2018-04-21 04:58:39.573191064,2392,416
910,2018-04-21 07:53:26.268756252,221,145
911,2018-04-21 10:48:12.964321440,284,102
912,2018-04-21 13:42:59.659886630,131,335
913,2018-04-21 16:37:46.355451818,1097,335
914,2018-04-21 19:32:33.051017006,2086,121
915,2018-04-21 22:27:19.746582194,2909,176
916,2018-04-22 01:22:06.442147382,668,63
917,2018-04-22 04:16:53.137712572,2457,296
918,2018-04-22 07:11:39.833277760,1495,499
919,2018-04-22 10:06:26.528842948,1779,84
920,2018-04-22 13:01:13.224408136,929,15
921,2018-04-22 15:55:59.919973324,1719,355
922,2018-04-22 18:50:46.615538514,1179,134
923,2018-04-22 21:45:33.311103702,890,478
924,2018-04-23 00:40:20.006668890,2611,121
925,2018-04-23 03:35:06.702234078,2825,319
926,2018-04-23 06:29:53.397799266,2817,392
927,2018-04-23 09:24:40.093364456,2845,479
928,2018-04-23 12:19:26.788929644,1093,128
929,2018-04-23 15:14:13.484494832,177,368
930,2018-04-23 18:09:00.180060020,2681,367
931,2018-04-23 21:03:46.875625208,207,288
932,2018-04-23 23:58:33.571190398,1396,301
933,2018-04-24 02:53:20.266755586,2911,378
934,2018-04-24 05:48:06.962320774,2162,180
935,2018-04-24 08:42:53.657885962,469,463
936,2018-04-24 11:37:40.353451150,2352,82
937,2018-04-24 14:32:27.049016340,2104,13
938,2018-04-24 17:27:13.744581528,1803,24
939,2018-04-24 20:22:00.440146716,540,168
940,2018-04-24 23:16:47.135711904,326,270
941,2018-04-25 02:11:33.831277092,2675,476
942,2018-04-25 05:06:20.526842282,2501,459
943,2018-04-25 08:01:07.222407470,722,70
944,2018-04-25 10:55:53.917972658,1124,318
945,2018-04-25 13:50:40.613537846,1676,376
946,2018-04-25 16:45:27.309103034,1743,89
947,2018-04-25 19:40:14.004668224,1284,189
948,2018-04-25 22:35:00.700233412,260,257
949,2018-04-26 01:29:47.395798600,970,217
950,2018-04-26 04:24:34.091363788,1845,450
951,2018-04-26 07:19:20.786928976,1274,382
952,2018-04-26 10:14:07.482494166,543,32
953,2018-04-26 13:08:54.178059354,1890,141
954,2018-04-26 16:03:40.873624542,1594,161
955,2018-04-26 18:58:27.569189730,562,32
956,2018-04-26 21:53:14.264754918,572,312
957,2018-04-27 00:48:00.960320108,2704,152
958,2018-04-27 03:42:47.655885296,179,347
959,2018-04-27 06:37:34.351450484,1162,260
960,2018-04-27 09:32:21.047015672,339,216
961,2018-04-27 12:27:07.742580860,656,279
962,2018-04-27 15:21:54.438146050,689,285
963,2018-04-27 18:16:41.133711238,1460,98
964,2018-04-27 21:11:27.829276426,1984,405
965,2018-04-28 00:06:14.524841614,2075,30
966,2018-04-28 03:01:01.220406802,1403,90
967,2018-04-28 05:55:47.915971992,1239,148
968,2018-04-28 08:50:34.611537180,2416,144
969,2018-04-28 11:45:21.307102368,2039,67
970,2018-04-28 14:40:08.002667556,434,433
971,2018-04-28 17:34:54.698232744,411,357
972,2018-04-28 20:29:41.393797932,1176,58
973,2018-04-28 23:24:28.089363122,2841,488
974,2018-04-29 02:19:14.784928310,133,428
975,2018-04-29 05:14:01.480493498,1941,281
976,2018-04-29 08:08:48.176058686,485,279
977,2018-04-29 11:03:34.871623874,348,236
978,2018-04-29 13:58:21.567189064,1234,443
979,2018-04-29 16:53:08.262754252,1533,385
980,2018-04-29 19:47:54.958319440,1302,353
981,2018-04-29 22:42:41.653884628,893,399
982,2018-04-30 01:37:28.349449816,951,128
983,2018-04-30 04:32:15.045015006,475,337
984,2018-04-30 07:27:01.740580194,823,482
985,2018-04-30 10:21:48.436145382,1710,209
986,2018-04-30 13:16:35.131710570,2013,436
987,2018-04-30 16:11:21.827275758,301,186
988,2018-04-30 19:06:08.522840948,2592,169
989,2018-04-30 22:00:55.218406136,2042,172
990,2018-05-01 00:55:41.913971324,2444,260
991,2018-05-01 03:50:28.609536512,1431,205
992,2018-05-01 06:45:15.305101700,592,452
993,2018-05-01 09:40:02.000666890,437,135
994,2018-05-01 12:34:48.696232078,2068,46
995,2018-05-01 15:29:35.391797266,1965,9
996,2018-05-01 18:24:22.087362454,891,471
997,2018-05-01 21:19:08.782927642,1616,161
998,2018-05-02 00:13:55.478492832,2122,289
999,2018-05-02 03:08:42.174058020,2464,340
1000,2018-05-02 06:03:28.869623208,1041,388
1001,2018-05-02 08:58:15.565188396,2773,321
1002,2018-05-02 11:53:02.260753584,2222,106
1003,2018-05-02 14:47:48.956318774,158,290
1004,2018-05-02 17:42:35.651883962,2533,475
1005,2018-05-02 20:37:22.347449150,2162,341
1006,2018-05-02 23:32:09.043014338,1354,88
1007,2018-05-03 02:26:55.738579526,2346,463
1008,2018-05-03 05:21:42.434144716,1477,483
1009,2018-05-03 08:16:29.129709904,134,192
1010,2018-05-03 11:11:15.825275092,261,153
1011,2018-05-03 14:06:02.520840280,2946,311
1012,2018-05-03 17:00:49.216405468,994,137
1013,2018-05-03 19:55:35.911970658,570,273
1014,2018-05-03 22:50:22.607535846,2678,149
1015,2018-05-04 01:45:09.303101034,2939,188
1016,2018-05-04 04:39:55.998666222,2999,141
1017,2018-05-04 07:34:42.694231410,1546,131
1018,2018-05-04 10:29:29.389796600,447,452
1019,2018-05-04 13:24:16.085361788,793,4
1020,2018-05-04 16:19:02.780926976,1034,491
1021,2018-05-04 19:13:49.476492164,1012,476
1022,2018-05-04 22:08:36.172057352,246,263
1023,2018-05-05 01:03:22.867622542,1811,26
1024,2018-05-05 03:58:09.563187730,774,459
1025,2018-05-05 06:52:56.258752918,1539,24
1026,2018-05-05 09:47:42.954318106,2834,491
1027,2018-05-05 12:42:29.649883294,1617,266
1028,2018-05-05 15:37:16.345448484,1379,229
1029,2018-05-05 18:32:03.041013672,785,269
1030,2018-05-05 21:26:49.736578860,1226,125
1031,2018-05-06 00:21:36.432144048,220,172
1032,2018-05-06 03:16:23.127709236,2566,234
1033,2018-05-06 06:11:09.823274426,2497,295
1034,2018-05-06 09:05:56.518839614,141,403
1035,2018-05-06 12:00:43.214404802,128,435
1036,2018-05-06 14:55:29.909969990,1065,275
1037,2018-05-06 17:50:16.605535178,2015,76
1038,2018-05-06 20:45:03.301100368,2932,308
1039,2018-05-06 23:39:49.996665556,2100,214
1040,2018-05-07 02:34:36.692230744,2161,431
1041,2018-05-07 05:29:23.387795932,1019,485
1042,2018-05-07 08:24:10.083361120,917,376
1043,2018-05-07 11:18:56.778926310,2972,158
1044,2018-05-07 14:13:43.474491498,1608,302
1045,2018-05-07 17:08:30.170056686,1312,204
1046,2018-05-07 20:03:16.865621874,971,477
1047,2018-05-07 22:58:03.561187062,394,149
1048,2018-05-08 01:52:50.256752252,963,75
1049,2018-05-08 04:47:36.952317440,2695,380
1050,2018-05-08 07:42:23.647882628,1137,229
1051,2018-05-08 10:37:10.343447816,2782,304
1052,2018-05-08 13:31:57.039013004,694,62
1053,2018-05-08 16:26:43.734578194,1282,58
1054,2018-05-08 19:21:30.430143382,1617,274
1055,2018-05-08 22:16:17.125708570,1452,108
1056,2018-05-09 01:11:03.821273758,713,187
1057,2018-05-09 04:05:50.516838946,1972,475
1058,2018-05-09 07:00:37.212404136,1703,229
1059,2018-05-09 09:55:23.907969324,1683,48
1060,2018-05-09 12:50:10.603534512,1692,319
1061,2018-05-09 15:44:57.299099700,1255,268
1062,2018-05-09 18:39:43.994664888,564,215
1063,2018-05-09 21:34:30.690230078,1579,290
1064,2018-05-10 00:29:17.385795266,1390,254
1065,2018-05-10 03:24:04.081360454,2946,445
1066,2018-05-10 06:18:50.776925642,2542,358
1067,2018-05-10 09:13:37.472490830,2393,87
1068,2018-05-10 12:08:24.168056020,667,181
1069,2018-05-10 15:03:10.863621208,137,25
1070,2018-05-10 17:57:57.559186396,344,446
1071,2018-05-10 20:52:44.254751584,120,388
1072,2018-05-10 23:47:30.950316772,1233,222
1073,2018-05-11 02:42:17.645881962,1729,478
1074,2018-05-11 05:37:04.341447150,493,397
1075,2018-05-11 08:31:51.037012338,1533,426
1076,2018-05-11 11:26:37.732577526,1086,49
1077,2018-05-11 14:21:24.428142714,1771,334
1078,2018-05-11 17:16:11.123707904,2155,440
1079,2018-05-11 20:10:57.819273092,2475,175
1080,2018-05-11 23:05:44.514838280,2010,392
1081,2018-05-12 02:00:31.210403468,389,311
1082,2018-05-12 04:55:17.905968656,1886,472
1083,2018-05-12 07:50:04.601533844,2658,274
1084,2018-05-12 10:44:51.297099034,1011,35
1085,2018-05-12 13:39:37.992664222,460,217
1086,2018-05-12 16:34:24.688229410,1722,209
1087,2018-05-12 19:29:11.383794598,2863,160
1088,2018-05-12 22:23:58.079359786,318,408
1089,2018-05-13 01:18:44.774924976,2553,7
1090,2018-05-13 04:13:31.470490164,2115,269
1091,2018-05-13 07:08:18.166055352,2140,126
1092,2018-05-13 10:03:04.861620540,2144,475
1093,2018-05-13 12:57:51.557185728,2900,368
1094,2018-05-13 15:52:38.252750918,931,325
1095,2018-05-13 18:47:24.948316106,1893,356
1096,2018-05-13 21:42:11.643881294,1891,90
1097,2018-05-14 00:36:58.339446482,2941,42
1098,2018-05-14 03:31:45.035011670,1343,365
1099,2018-05-14 06:26:31.730576860,694,159
1100,2018-05-14 09:21:18.426142048,2254,202
1101,2018-05-14 12:16:05.121707236,680,366
1102,2018-05-14 15:10:51.817272424,2756,282
1103,2018-05-14 18:05:38.512837612,1847,470
1104,2018-05-14 21:00:25.208402802,2155,332
1105,2018-05-14 23:55:11.903967990,2953,288
1106,2018-05-15 02:49:58.599533178,2336,91
1107,2018-05-15 05:44:45.295098366,180,481
1108,2018-05-15 08:39:31.990663554,2255,125
1109,2018-05-15 11:34:18.686228744,1444,126
1110,2018-05-15 14:29:05.381793932,1702,52
1111,2018-05-15 17:23:52.077359120,2833,404
1112,2018-05-15 20:18:38.772924308,445,103
1113,2018-05-15 23:13:25.468489496,1986,361
1114,2018-05-16 02:08:12.164054686,2475,424
1115,2018-05-16 05:02:58.859619874,654,187
1116,2018-05-16 07:57:45.555185062,401,205
1117,2018-05-16 10:52:32.250750250,299,14
1118,2018-05-16 13:47:18.946315438,1162,428
1119,2018-05-16 16:42:05.641880628,406,104
1120,2018-05-16 19:36:52.337445816,1756,117
1121,2018-05-16 22:31:39.033011004,1971,470
1122,2018-05-17 01:26:25.728576192,2615,466
1123,2018-05-17 04:21:12.424141380,2326,304
1124,2018-05-17 07:15:59.119706570,2792,93
1125,2018-05-17 10:10:45.815271758,1946,427
1126,2018-05-17 13:05:32.510836946,1864,144
1127,2018-05-17 16:00:19.206402134,375,110
1128,2018-05-17 18:55:05.901967322,1275,163
1129,2018-05-17 21:49:52.597532512,1501,53
1130,2018-05-18 00:44:39.293097700,2768,418
1131,2018-05-18 03:39:25.988662888,737,3
1132,2018-05-18 06:34:12.684228076,1875,68
1133,2018-05-18 09:28:59.379793264,1029,246
1134,2018-05-18 12:23:46.075358454,1980,389
1135,2018-05-18 15:18:32.770923642,282,138
1136,2018-05-18 18:13:19.466488830,1944,308
1137,2018-05-18 21:08:06.162054018,171,413
1138,2018-05-19 00:02:52.857619206,2866,352
1139,2018-05-19 02:57:39.553184396,1776,287
1140,2018-05-19 05:52:26.248749584,1395,66
1141,2018-05-19 08:47:12.944314772,2873,460
1142,2018-05-19 11:41:59.639879960,2416,347
1143,2018-05-19 14:36:46.335445148,1143,325
1144,2018-05-19 17:31:33.031010338,2725,421
1145,2018-05-19 20:26:19.726575526,914,155
1146,2018-05-19 23:21:06.422140714,1626,87
1147,2018-05-20 02:15:53.117705902,2294,33
1148,2018-05-20 05:10:39.813271090,409,68
1149,2018-05-20 08:05:26.508836280,2665,187
1150,2018-05-20 11:00:13.204401468,2161,192
1151,2018-05-20 13:54:59.899966656,231,213
1152,2018-05-20 16:49:46.595531844,1977,88
1153,2018-05-20 19:44:33.291097032,2902,428
1154,2018-05-20 22:39:19.986662222,2586,351
1155,2018-05-21 01:34:06.682227410,2890,108
1156,2018-05-21 04:28:53.377792598,839,240
1157,2018-05-21 07:23:40.073357786,894,216
1158,2018-05-21 10:18:26.768922974,2410,177
1159,2018-05-21 13:13:13.464488164,2790,53
1160,2018-05-21 16:08:00.160053352,357,330
1161,2018-05-21 19:02:46.855618540,1357,49
1162,2018-05-21 21:57:33.551183728,2556,369
1163,2018-05-22 00:52:20.246748916,1951,114
1164,2018-05-22 03:47:06.942314106,1074,450
1165,2018-05-22 06:41:53.637879294,1147,95
1166,2018-05-22 09:36:40.333444482,370,447
1167,2018-05-22 12:31:27.029009670,1218,25
1168,2018-05-22 15:26:13.724574858,241,132
1169,2018-05-22 18:21:00.420140048,1001,179
1170,2018-05-22 21:15:47.115705236,373,395
1171,2018-05-23 00:10:33.811270424,2423,145
1172,2018-05-23 03:05:20.506835612,564,364
