id,call_date,duration,user_id
1191,2018-03-28 15:35:02.100420085,13,463
1192,2018-03-28 17:19:53.278655732,4,437
1193,2018-03-28 19:04:44.456891379,14,310
1194,2018-03-28 20:49:35.635127026,11,84
1195,2018-03-28 22:34:26.813362673,10,242
1196,2018-03-29 00:19:17.991598320,19,281
1197,2018-03-29 02:04:09.169833967,18,323
1198,2018-03-29 03:49:00.348069614,6,252
1199,2018-03-29 05:33:51.526305262,15,190
1200,2018-03-29 07:18:42.704540909,10,439
1201,2018-03-29 09:03:33.882776556,5,430
1202,2018-03-29 10:48:25.061012203,5,152
1203,2018-03-29 12:33:16.239247850,10,482
1204,2018-03-29 14:18:07.417483497,5,302
1205,2018-03-29 16:02:58.595719144,3,278
1206,2018-03-29 17:47:49.773954792,6,139
1207,2018-03-29 19:32:40.952190439,4,176
1208,2018-03-29 21:17:32.130426086,18,8
1209,2018-03-29 23:02:23.308661733,9,295
1210,2018-03-30 00:47:14.486897380,17,235
1211,2018-03-30 02:32:05.665133027,13,163
1212,2018-03-30 04:16:56.843368674,15,49
1213,2018-03-30 06:01:48.021604321,17,302
1214,2018-03-30 07:46:39.199839969,13,38
1215,2018-03-30 09:31:30.378075616,16,136
1216,2018-03-30 11:16:21.556311263,4,310
1217,2018-03-30 13:01:12.734546910,5,421
1218,2018-03-30 14:46:03.912782557,5,219
1219,2018-03-30 16:30:55.091018204,9,348
1220,2018-03-30 18:15:46.269253851,17,296
1221,2018-03-30 20:00:37.447489498,13,34
1222,2018-03-30 21:45:28.625725146,2,352
1223,2018-03-30 23:30:19.803960793,13,79
1224,2018-03-31 01:15:10.982196440,19,236
1225,2018-03-31 03:00:02.160432087,3,383
1226,2018-03-31 04:44:53.338667734,10,273
1227,2018-03-31 06:29:44.516903381,2,161
1228,2018-03-31 08:14:35.695139028,13,175
1229,2018-03-31 09:59:26.873374675,19,366
1230,2018-03-31 11:44:18.051610323,17,308
1231,2018-03-31 13:29:09.229845970,14,374
1232,2018-03-31 15:14:00.408081617,12,464
1233,2018-03-31 16:58:51.586317264,12,221
1234,2018-03-31 18:43:42.764552911,11,9
1235,2018-03-31 20:28:33.942788558,7,289
1236,2018-03-31 22:13:25.121024205,4,444
1237,2018-03-31 23:58:16.299259853,19,113
1238,2018-04-01 01:43:07.477495500,1,477
1239,2018-04-01 03:27:58.655731147,3,205
1240,2018-04-01 05:12:49.833966794,13,405
1241,2018-04-01 06:57:41.012202441,15,186
1242,2018-04-01 08:42:32.190438088,2,341
1243,2018-04-01 10:27:23.368673735,11,197
1244,2018-04-01 12:12:14.546909382,4,266
1245,2018-04-01 13:57:05.725145030,19,262
1246,2018-04-01 15:41:56.903380677,17,248
1247,2018-04-01 17:26:48.081616324,3,115
1248,2018-04-01 19:11:39.259851971,18,121
1249,2018-04-01 20:56:30.438087618,8,141
1250,2018-04-01 22:41:21.616323265,19,65
1251,2018-04-02 00:26:12.794558912,5,276
1252,2018-04-02 02:11:03.972794559,7,313
1253,2018-04-02 03:55:55.151030207,8,239
1254,2018-04-02 05:40:46.329265854,5,302
1255,2018-04-02 07:25:37.507501501,17,392
1256,2018-04-02 09:10:28.685737148,5,10
1257,2018-04-02 10:55:19.863972795,4,457
1258,2018-04-02 12:40:11.042208442,19,369
1259,2018-04-02 14:25:02.220444089,2,233
1260,2018-04-02 16:09:53.398679737,11,195
1261,2018-04-02 17:54:44.576915384,13,395
1262,2018-04-02 19:39:35.755151031,15,12
1263,2018-04-02 21:24:26.933386678,12,394
1264,2018-04-02 23:09:18.111622325,11,409
1265,2018-04-03 00:54:09.289857972,7,177
1266,2018-04-03 02:39:00.468093619,5,177
1267,2018-04-03 04:23:51.646329266,17,217
1268,2018-04-03 06:08:42.824564914,9,11
1269,2018-04-03 07:53:34.002800561,14,446
1270,2018-04-03 09:38:25.181036208,12,118
1271,2018-04-03 11:23:16.359271855,6,164
1272,2018-04-03 13:08:07.537507502,17,39
1273,2018-04-03 14:52:58.715743149,19,53
1274,2018-04-03 16:37:49.893978796,19,218
1275,2018-04-03 18:22:41.072214443,16,206
1276,2018-04-03 20:07:32.250450091,12,487
1277,2018-04-03 21:52:23.428685738,12,312
1278,2018-04-03 23:37:14.606921385,6,360
1279,2018-04-04 01:22:05.785157032,4,385
1280,2018-04-04 03:06:56.963392679,6,56
1281,2018-04-04 04:51:48.141628326,11,118
1282,2018-04-04 06:36:39.319863973,1,388
1283,2018-04-04 08:21:30.498099621,15,253
1284,2018-04-04 10:06:21.676335268,11,286
1285,2018-04-04 11:51:12.854570915,19,268
1286,2018-04-04 13:36:04.032806562,18,291
1287,2018-04-04 15:20:55.211042209,17,333
1288,2018-04-04 17:05:46.389277856,19,180
1289,2018-04-04 18:50:37.567513503,14,415
1290,2018-04-04 20:35:28.745749150,18,358
1291,2018-04-04 22:20:19.923984798,19,235
1292,2018-04-05 00:05:11.102220445,15,343
1293,2018-04-05 01:50:02.280456092,15,196
1294,2018-04-05 03:34:53.458691739,4,308
1295,2018-04-05 05:19:44.636927386,7,80
1296,2018-04-05 07:04:35.815163033,13,135
1297,2018-04-05 08:49:26.993398680,3,22
1298,2018-04-05 10:34:18.171634327,16,477
1299,2018-04-05 12:19:09.349869975,9,331
1300,2018-04-05 14:04:00.528105622,8,440
1301,2018-04-05 15:48:51.706341269,13,225
1302,2018-04-05 17:33:42.884576916,17,58
1303,2018-04-05 19:18:34.062812563,17,93
1304,2018-04-05 21:03:25.241048210,17,192
1305,2018-04-05 22:48:16.419283857,1,103
1306,2018-04-06 00:33:07.597519504,8,396
1307,2018-04-06 02:17:58.775755152,19,7
1308,2018-04-06 04:02:49.953990799,6,128
1309,2018-04-06 05:47:41.132226446,3,55
1310,2018-04-06 07:32:32.310462093,5,231
1311,2018-04-06 09:17:23.488697740,13,362
1312,2018-04-06 11:02:14.666933387,15,62
1313,2018-04-06 12:47:05.845169034,14,240
1314,2018-04-06 14:31:57.023404682,16,90
1315,2018-04-06 16:16:48.201640329,18,232
1316,2018-04-06 18:01:39.379875976,11,457
1317,2018-04-06 19:46:30.558111623,3,233
1318,2018-04-06 21:31:21.736347270,10,354
1319,2018-04-06 23:16:12.914582917,10,493
1320,2018-04-07 01:01:04.092818564,16,333
1321,2018-04-07 02:45:55.271054211,12,439
1322,2018-04-07 04:30:46.449289859,2,375
1323,2018-04-07 06:15:37.627525506,9,292
1324,2018-04-07 08:00:28.805761153,3,345
1325,2018-04-07 09:45:19.983996800,15,152
1326,2018-04-07 11:30:11.162232447,3,428
1327,2018-04-07 13:15:02.340468094,19,145
1328,2018-04-07 14:59:53.518703741,18,130
1329,2018-04-07 16:44:44.696939388,8,141
1330,2018-04-07 18:29:35.875175036,17,415
1331,2018-04-07 20:14:27.053410683,8,93
1332,2018-04-07 21:59:18.231646330,7,114
1333,2018-04-07 23:44:09.409881977,7,284
1334,2018-04-08 01:29:00.588117624,3,444
1335,2018-04-08 03:13:51.766353271,1,411
1336,2018-04-08 04:58:42.944588918,4,143
1337,2018-04-08 06:43:34.122824566,5,223
1338,2018-04-08 08:28:25.301060213,1,232
1339,2018-04-08 10:13:16.479295860,15,463
1340,2018-04-08 11:58:07.657531507,5,33
1341,2018-04-08 13:42:58.835767154,13,276
1342,2018-04-08 15:27:50.014002801,8,170
1343,2018-04-08 17:12:41.192238448,8,140
1344,2018-04-08 18:57:32.370474095,5,357
1345,2018-04-08 20:42:23.548709743,9,201
1346,2018-04-08 22:27:14.726945390,1,23
1347,2018-04-09 00:12:05.905181037,4,456
1348,2018-04-09 01:56:57.083416684,3,224
1349,2018-04-09 03:41:48.261652331,2,368
1350,2018-04-09 05:26:39.439887978,8,270
1351,2018-04-09 07:11:30.618123625,9,347
1352,2018-04-09 08:56:21.796359272,2,153
1353,2018-04-09 10:41:12.974594920,14,333
1354,2018-04-09 12:26:04.152830567,14,85
1355,2018-04-09 14:10:55.331066214,4,109
1356,2018-04-09 15:55:46.509301861,6,31
1357,2018-04-09 17:40:37.687537508,11,229
1358,2018-04-09 19:25:28.865773155,3,240
1359,2018-04-09 21:10:20.044008802,8,378
1360,2018-04-09 22:55:11.222244450,3,363
1361,2018-04-10 00:40:02.400480097,14,310
1362,2018-04-10 02:24:53.578715744,13,389
1363,2018-04-10 04:09:44.756951391,13,141
1364,2018-04-10 05:54:35.935187038,2,156
1365,2018-04-10 07:39:27.113422685,13,299
1366,2018-04-10 09:24:18.291658332,19,345
1367,2018-04-10 11:09:09.469893979,6,371
1368,2018-04-10 12:54:00.648129627,16,99
1369,2018-04-10 14:38:51.826365274,2,47
1370,2018-04-10 16:23:43.004600921,8,487
1371,2018-04-10 18:08:34.182836568,17,327
1372,2018-04-10 19:53:25.361072215,2,422
1373,2018-04-10 21:38:16.539307862,10,480
1374,2018-04-10 23:23:07.717543509,16,67
1375,2018-04-11 01:07:58.895779156,6,62
1376,2018-04-11 02:52:50.074014804,2,109
1377,2018-04-11 04:37:41.252250451,2,167
1378,2018-04-11 06:22:32.430486098,13,37
1379,2018-04-11 08:07:23.608721745,15,119
1380,2018-04-11 09:52:14.786957392,2,498
1381,2018-04-11 11:37:05.965193039,7,86
1382,2018-04-11 13:21:57.143428686,3,382
1383,2018-04-11 15:06:48.321664333,8,392
1384,2018-04-11 16:51:39.499899981,14,465
1385,2018-04-11 18:36:30.678135628,7,52
1386,2018-04-11 20:21:21.856371275,7,91
1387,2018-04-11 22:06:13.034606922,1,289
1388,2018-04-11 23:51:04.212842569,17,494
1389,2018-04-12 01:35:55.391078216,9,337
1390,2018-04-12 03:20:46.569313863,13,298
1391,2018-04-12 05:05:37.747549511,19,204
1392,2018-04-12 06:50:28.925785158,19,368
1393,2018-04-12 08:35:20.104020805,17,238
1394,2018-04-12 10:20:11.282256452,10,382
1395,2018-04-12 12:05:02.460492099,10,155
1396,2018-04-12 13:49:53.638727746,4,240
1397,2018-04-12 15:34:44.816963393,8,136
1398,2018-04-12 17:19:35.995199040,18,407
1399,2018-04-12 19:04:27.173434688,14,362
1400,2018-04-12 20:49:18.351670335,18,381
1401,2018-04-12 22:34:09.529905982,14,369
1402,2018-04-13 00:19:00.708141629,15,64
1403,2018-04-13 02:03:51.886377276,4,123
1404,2018-04-13 03:48:43.064612923,13,254
1405,2018-04-13 05:33:34.242848570,8,477
1406,2018-04-13 07:18:25.421084217,18,114
1407,2018-04-13 09:03:16.599319865,12,20
1408,2018-04-13 10:48:07.777555512,14,16
1409,2018-04-13 12:32:58.955791159,2,145
1410,2018-04-13 14:17:50.134026806,18,208
1411,2018-04-13 16:02:41.312262453,2,19
1412,2018-04-13 17:47:32.490498100,11,376
1413,2018-04-13 19:32:23.668733747,9,392
1414,2018-04-13 21:17:14.846969395,12,166
1415,2018-04-13 23:02:06.025205042,17,38
1416,2018-04-14 00:46:57.203440689,15,181
1417,2018-04-14 02:31:48.381676336,17,349
1418,2018-04-14 04:16:39.559911983,18,105
1419,2018-04-14 06:01:30.738147630,6,100
1420,2018-04-14 07:46:21.916383277,17,90
1421,2018-04-14 09:31:13.094618924,18,415
1422,2018-04-14 11:16:04.272854572,8,300
1423,2018-04-14 13:00:55.451090219,9,444
1424,2018-04-14 14:45:46.629325866,6,332
1425,2018-04-14 16:30:37.807561513,5,401
1426,2018-04-14 18:15:28.985797160,12,79
1427,2018-04-14 20:00:20.164032807,11,73
1428,2018-04-14 21:45:11.342268454,1,423
1429,2018-04-14 23:30:02.520504101,11,426
1430,2018-04-15 01:14:53.698739749,19,176
1431,2018-04-15 02:59:44.876975396,9,396
1432,2018-04-15 04:44:36.055211043,2,96
1433,2018-04-15 06:29:27.233446690,12,345
1434,2018-04-15 08:14:18.411682338,4,103
1435,2018-04-15 09:59:09.589917984,4,402
1436,2018-04-15 11:44:00.768153632,18,463
1437,2018-04-15 13:28:51.946389278,15,224
1438,2018-04-15 15:13:43.124624926,19,6
1439,2018-04-15 16:58:34.302860572,13,122
1440,2018-04-15 18:43:25.481096220,19,236
1441,2018-04-15 20:28:16.659331868,17,427
1442,2018-04-15 22:13:07.837567514,6,116
1443,2018-04-15 23:57:59.015803162,16,163
1444,2018-04-16 01:42:50.194038808,12,226
1445,2018-04-16 03:27:41.372274456,19,230
1446,2018-04-16 05:12:32.550510102,5,182
1447,2018-04-16 06:57:23.728745750,17,249
1448,2018-04-16 08:42:14.906981396,1,318
1449,2018-04-16 10:27:06.085217044,10,453
1450,2018-04-16 12:11:57.263452692,15,210
1451,2018-04-16 13:56:48.441688338,11,144
1452,2018-04-16 15:41:39.619923986,13,392
1453,2018-04-16 17:26:30.798159632,5,345
1454,2018-04-16 19:11:21.976395280,1,96
1455,2018-04-16 20:56:13.154630926,12,382
1456,2018-04-16 22:41:04.332866574,11,346
1457,2018-04-17 00:25:55.511102222,17,244
1458,2018-04-17 02:10:46.689337868,4,86
1459,2018-04-17 03:55:37.867573516,15,415
1460,2018-04-17 05:40:29.045809162,9,491
1461,2018-04-17 07:25:20.224044810,19,394
1462,2018-04-17 09:10:11.402280456,19,184
1463,2018-04-17 10:55:02.580516104,12,121
1464,2018-04-17 12:39:53.758751752,5,332
1465,2018-04-17 14:24:44.936987398,10,92
1466,2018-04-17 16:09:36.115223046,17,70
1467,2018-04-17 17:54:27.293458692,5,404
1468,2018-04-17 19:39:18.471694340,16,133
1469,2018-04-17 21:24:09.649929986,7,279
1470,2018-04-17 23:09:00.828165634,9,137
1471,2018-04-18 00:53:52.006401280,3,314
1472,2018-04-18 02:38:43.184636928,15,187
1473,2018-04-18 04:23:34.362872576,16,221
1474,2018-04-18 06:08:25.541108222,18,464
1475,2018-04-18 07:53:16.719343870,14,438
1476,2018-04-18 09:38:07.897579516,3,46
1477,2018-04-18 11:22:59.075815164,12,278
1478,2018-04-18 13:07:50.254050810,9,192
1479,2018-04-18 14:52:41.432286458,7,8
1480,2018-04-18 16:37:32.610522106,9,379
1481,2018-04-18 18:22:23.788757752,13,276
1482,2018-04-18 20:07:14.966993400,18,179
1483,2018-04-18 21:52:06.145229046,5,334
1484,2018-04-18 23:36:57.323464694,13,39
1485,2018-04-19 01:21:48.501700340,4,293
1486,2018-04-19 03:06:39.679935988,2,178
1487,2018-04-19 04:51:30.858171636,16,162
1488,2018-04-19 06:36:22.036407282,9,331
1489,2018-04-19 08:21:13.214642930,9,374
1490,2018-04-19 10:06:04.392878576,6,104
1491,2018-04-19 11:50:55.571114224,11,161
1492,2018-04-19 13:35:46.749349870,1,287
1493,2018-04-19 15:20:37.927585518,4,123
1494,2018-04-19 17:05:29.105821164,13,54
1495,2018-04-19 18:50:20.284056812,13,428
1496,2018-04-19 20:35:11.462292460,13,34
1497,2018-04-19 22:20:02.640528106,2,242
1498,2018-04-20 00:04:53.818763754,9,455
1499,2018-04-20 01:49:44.996999400,8,378
1500,2018-04-20 03:34:36.175235048,7,113
1501,2018-04-20 05:19:27.353470694,4,318
1502,2018-04-20 07:04:18.531706342,18,23
1503,2018-04-20 08:49:09.709941990,3,46
1504,2018-04-20 10:34:00.888177636,6,312
1505,2018-04-20 12:18:52.066413284,12,135
1506,2018-04-20 14:03:43.244648930,12,118
1507,2018-04-20 15:48:34.422884578,8,473
1508,2018-04-20 17:33:25.601120224,1,189
1509,2018-04-20 19:18:16.779355872,4,131
1510,2018-04-20 21:03:07.957591518,11,422
1511,2018-04-20 22:47:59.135827166,3,212
1512,2018-04-21 00:32:50.314062814,13,418
1513,2018-04-21 02:17:41.492298460,17,113
1514,2018-04-21 04:02:32.670534108,10,44
1515,2018-04-21 05:47:23.848769754,12,128
1516,2018-04-21 07:32:15.027005402,15,364
1517,2018-04-21 09:17:06.205241048,10,158
1518,2018-04-21 11:01:57.383476696,14,273
1519,2018-04-21 12:46:48.561712344,13,315
1520,2018-04-21 14:31:39.739947990,5,394
1521,2018-04-21 16:16:30.918183638,6,355
1522,2018-04-21 18:01:22.096419284,2,340
1523,2018-04-21 19:46:13.274654932,17,402
1524,2018-04-21 21:31:04.452890578,4,45
1525,2018-04-21 23:15:55.631126226,14,108
1526,2018-04-22 01:00:46.809361874,10,219
1527,2018-04-22 02:45:37.987597520,3,443
1528,2018-04-22 04:30:29.165833168,3,318
1529,2018-04-22 06:15:20.344068814,15,315
1530,2018-04-22 08:00:11.522304462,6,177
1531,2018-04-22 09:45:02.700540108,17,228
1532,2018-04-22 11:29:53.878775756,12,191
1533,2018-04-22 13:14:45.057011402,11,471
1534,2018-04-22 14:59:36.235247050,4,160
1535,2018-04-22 16:44:27.413482698,6,394
1536,2018-04-22 18:29:18.591718344,1,267
1537,2018-04-22 20:14:09.769953992,16,358
1538,2018-04-22 21:59:00.948189638,15,326
1539,2018-04-22 23:43:52.126425286,17,379
1540,2018-04-23 01:28:43.304660932,8,489
1541,2018-04-23 03:13:34.482896580,12,190
1542,2018-04-23 04:58:25.661132228,10,175
1543,2018-04-23 06:43:16.839367874,15,290
1544,2018-04-23 08:28:08.017603522,9,484
1545,2018-04-23 10:12:59.195839168,2,357
1546,2018-04-23 11:57:50.374074816,5,145
1547,2018-04-23 13:42:41.552310462,6,232
1548,2018-04-23 15:27:32.730546110,7,360
1549,2018-04-23 17:12:23.908781758,1,438
1550,2018-04-23 18:57:15.087017404,7,204
1551,2018-04-23 20:42:06.265253052,12,213
1552,2018-04-23 22:26:57.443488698,16,40
1553,2018-04-24 00:11:48.621724346,16,275
1554,2018-04-24 01:56:39.799959992,11,323
1555,2018-04-24 03:41:30.978195640,4,82
1556,2018-04-24 05:26:22.156431286,13,181
1557,2018-04-24 07:11:13.334666934,7,499
1558,2018-04-24 08:56:04.512902582,4,320
1559,2018-04-24 10:40:55.691138228,15,83
1560,2018-04-24 12:25:46.869373876,19,303
1561,2018-04-24 14:10:38.047609522,9,262
1562,2018-04-24 15:55:29.225845170,11,272
1563,2018-04-24 17:40:20.404080816,8,200
1564,2018-04-24 19:25:11.582316464,1,240
1565,2018-04-24 21:10:02.760552112,8,402
1566,2018-04-24 22:54:53.938787758,13,180
1567,2018-04-25 00:39:45.117023406,4,432
1568,2018-04-25 02:24:36.295259052,8,171
1569,2018-04-25 04:09:27.473494700,3,295
1570,2018-04-25 05:54:18.651730346,9,177
1571,2018-04-25 07:39:09.829965994,2,369
1572,2018-04-25 09:24:01.008201642,2,396
1573,2018-04-25 11:08:52.186437288,13,237
1574,2018-04-25 12:53:43.364672936,15,138
1575,2018-04-25 14:38:34.542908582,12,327
1576,2018-04-25 16:23:25.721144230,4,366
1577,2018-04-25 18:08:16.899379876,8,311
1578,2018-04-25 19:53:08.077615524,9,129
1579,2018-04-25 21:37:59.255851170,5,49
1580,2018-04-25 23:22:50.434086818,18,164
1581,2018-04-26 01:07:41.612322466,11,277
1582,2018-04-26 02:52:32.790558112,15,293
1583,2018-04-26 04:37:23.968793760,9,116
1584,2018-04-26 06:22:15.147029406,17,24
1585,2018-04-26 08:07:06.325265054,12,311
1586,2018-04-26 09:51:57.503500700,7,25
1587,2018-04-26 11:36:48.681736348,10,391
1588,2018-04-26 13:21:39.859971996,10,127
1589,2018-04-26 15:06:31.038207642,13,234
1590,2018-04-26 16:51:22.216443290,19,209
1591,2018-04-26 18:36:13.394678936,11,93
1592,2018-04-26 20:21:04.572914584,13,94
1593,2018-04-26 22:05:55.751150230,8,327
1594,2018-04-26 23:50:46.929385878,8,225
1595,2018-04-27 01:35:38.107621526,4,455
1596,2018-04-27 03:20:29.285857172,15,378
1597,2018-04-27 05:05:20.464092820,11,280
1598,2018-04-27 06:50:11.642328466,11,11
1599,2018-04-27 08:35:02.820564114,1,329
1600,2018-04-27 10:19:53.998799760,17,12
1601,2018-04-27 12:04:45.177035408,15,35
1602,2018-04-27 13:49:36.355271054,6,447
1603,2018-04-27 15:34:27.533506702,15,452
1604,2018-04-27 17:19:18.711742350,9,228
1605,2018-04-27 19:04:09.889977996,14,220
1606,2018-04-27 20:49:01.068213644,18,441
1607,2018-04-27 22:33:52.246449290,17,141
1608,2018-04-28 00:18:43.424684938,18,23
1609,2018-04-28 02:03:34.602920584,5,83
1610,2018-04-28 03:48:25.781156232,9,490
1611,2018-04-28 05:33:16.959391880,11,229
1612,2018-04-28 07:18:08.137627526,1,423
1613,2018-04-28 09:02:59.315863174,18,344
1614,2018-04-28 10:47:50.494098820,6,80
1615,2018-04-28 12:32:41.672334468,2,353
1616,2018-04-28 14:17:32.850570114,15,396
1617,2018-04-28 16:02:24.028805762,14,290
1618,2018-04-28 17:47:15.207041410,5,455
1619,2018-04-28 19:32:06.385277056,6,331
1620,2018-04-28 21:16:57.563512704,6,159
1621,2018-04-28 23:01:48.741748350,18,477
1622,2018-04-29 00:46:39.919983998,14,128
1623,2018-04-29 02:31:31.098219644,10,190
1624,2018-04-29 04:16:22.276455292,14,397
1625,2018-04-29 06:01:13.454690938,13,31
1626,2018-04-29 07:46:04.632926586,3,386
1627,2018-04-29 09:30:55.811162234,6,359
1628,2018-04-29 11:15:46.989397880,8,15
1629,2018-04-29 13:00:38.167633528,12,313
1630,2018-04-29 14:45:29.345869174,13,75
1631,2018-04-29 16:30:20.524104822,11,34
1632,2018-04-29 18:15:11.702340468,12,359
1633,2018-04-29 20:00:02.880576116,1,196
1634,2018-04-29 21:44:54.058811764,17,331
1635,2018-04-29 23:29:45.237047410,16,29
1636,2018-04-30 01:14:36.415283058,11,194
1637,2018-04-30 02:59:27.593518704,13,16
1638,2018-04-30 04:44:18.771754352,18,423
1639,2018-04-30 06:29:09.949989998,11,77
1640,2018-04-30 08:14:01.128225646,12,293
1641,2018-04-30 09:58:52.306461294,6,81
1642,2018-04-30 11:43:43.484696940,9,405
1643,2018-04-30 13:28:34.662932588,16,428
1644,2018-04-30 15:13:25.841168234,4,124
1645,2018-04-30 16:58:17.019403882,3,19
1646,2018-04-30 18:43:08.197639528,16,455
1647,2018-04-30 20:27:59.375875176,12,102
1648,2018-04-30 22:12:50.554110822,11,392
1649,2018-04-30 23:57:41.732346470,5,77
1650,2018-05-01 01:42:32.910582118,18,229
1651,2018-05-01 03:27:24.088817764,19,450
1652,2018-05-01 05:12:15.267053412,6,297
1653,2018-05-01 06:57:06.445289058,18,203
1654,2018-05-01 08:41:57.623524706,6,472
1655,2018-05-01 10:26:48.801760352,4,454
1656,2018-05-01 12:11:39.979996000,12,61
1657,2018-05-01 13:56:31.158231648,19,26
1658,2018-05-01 15:41:22.336467294,2,71
1659,2018-05-01 17:26:13.514702942,17,103
1660,2018-05-01 19:11:04.692938588,11,467
1661,2018-05-01 20:55:55.871174236,11,326
1662,2018-05-01 22:40:47.049409882,16,363
1663,2018-05-02 00:25:38.227645530,2,157
1664,2018-05-02 02:10:29.405881176,2,363
1665,2018-05-02 03:55:20.584116824,8,359
1666,2018-05-02 05:40:11.762352472,13,194
1667,2018-05-02 07:25:02.940588118,10,275
1668,2018-05-02 09:09:54.118823766,8,324
1669,2018-05-02 10:54:45.297059412,4,186
1670,2018-05-02 12:39:36.475295060,15,326
1671,2018-05-02 14:24:27.653530706,1,113
1672,2018-05-02 16:09:18.831766354,11,313
1673,2018-05-02 17:54:10.010002002,7,165
1674,2018-05-02 19:39:01.188237648,17,61
1675,2018-05-02 21:23:52.366473296,18,92
1676,2018-05-02 23:08:43.544708942,12,286
1677,2018-05-03 00:53:34.722944590,9,455
1678,2018-05-03 02:38:25.901180236,5,457
1679,2018-05-03 04:23:17.079415884,10,153
1680,2018-05-03 06:08:08.257651532,4,225
1681,2018-05-03 07:52:59.435887178,5,127
1682,2018-05-03 09:37:50.614122826,10,193
1683,2018-05-03 11:22:41.792358472,11,115
1684,2018-05-03 13:07:32.970594120,10,262
1685,2018-05-03 14:52:24.148829766,8,18
1686,2018-05-03 16:37:15.327065414,2,10
1687,2018-05-03 18:22:06.505301060,8,92
1688,2018-05-03 20:06:57.683536708,16,139
1689,2018-05-03 21:51:48.861772356,5,481
1690,2018-05-03 23:36:40.040008002,3,449
1691,2018-05-04 01:21:31.218243650,12,333
1692,2018-05-04 03:06:22.396479296,13,357
1693,2018-05-04 04:51:13.574714944,13,340
1694,2018-05-04 06:36:04.752950590,10,449
1695,2018-05-04 08:20:55.931186238,4,52
1696,2018-05-04 10:05:47.109421886,9,195
1697,2018-05-04 11:50:38.287657532,2,466
1698,2018-05-04 13:35:29.465893180,19,489
1699,2018-05-04 15:20:20.644128826,1,206
1700,2018-05-04 17:05:11.822364474,7,287
1701,2018-05-04 18:50:03.000600120,17,475
1702,2018-05-04 20:34:54.178835768,3,401
1703,2018-05-04 22:19:45.357071416,3,439
1704,2018-05-05 00:04:36.535307062,3,366
1705,2018-05-05 01:49:27.713542710,17,93
1706,2018-05-05 03:34:18.891778356,7,420
1707,2018-05-05 05:19:10.070014004,14,485
1708,2018-05-05 07:04:01.248249650,17,410
1709,2018-05-05 08:48:52.426485298,18,309
1710,2018-05-05 10:33:43.604720944,13,145
1711,2018-05-05 12:18:34.782956592,18,86
1712,2018-05-05 14:03:25.961192240,4,153
1713,2018-05-05 15:48:17.139427886,1,2
1714,2018-05-05 17:33:08.317663534,18,342
1715,2018-05-05 19:17:59.495899180,1,389
1716,2018-05-05 21:02:50.674134828,13,260
1717,2018-05-05 22:47:41.852370474,10,164
1718,2018-05-06 00:32:33.030606122,11,6
1719,2018-05-06 02:17:24.208841770,9,500
1720,2018-05-06 04:02:15.387077416,9,149
1721,2018-05-06 05:47:06.565313064,5,205
1722,2018-05-06 07:31:57.743548710,1,118
1723,2018-05-06 09:16:48.921784358,17,485
1724,2018-05-06 11:01:40.100020004,2,89
1725,2018-05-06 12:46:31.278255652,13,154
1726,2018-05-06 14:31:22.456491300,9,439
1727,2018-05-06 16:16:13.634726946,4,167
1728,2018-05-06 18:01:04.812962594,5,468
1729,2018-05-06 19:45:55.991198240,11,161
1730,2018-05-06 21:30:47.169433888,19,270
1731,2018-05-06 23:15:38.347669534,3,56
1732,2018-05-07 01:00:29.525905182,12,228
1733,2018-05-07 02:45:20.704140828,19,337
1734,2018-05-07 04:30:11.882376476,19,149
1735,2018-05-07 06:15:03.060612124,13,46
1736,2018-05-07 07:59:54.238847770,7,144
1737,2018-05-07 09:44:45.417083418,15,238
1738,2018-05-07 11:29:36.595319064,7,272
1739,2018-05-07 13:14:27.773554712,8,120
1740,2018-05-07 14:59:18.951790358,5,340
1741,2018-05-07 16:44:10.130026006,14,413
1742,2018-05-07 18:29:01.308261654,4,220
1743,2018-05-07 20:13:52.486497300,10,8
1744,2018-05-07 21:58:43.664732948,15,344
1745,2018-05-07 23:43:34.842968594,18,387
1746,2018-05-08 01:28:26.021204242,13,473
1747,2018-05-08 03:13:17.199439888,8,275
1748,2018-05-08 04:58:08.377675536,9,353
1749,2018-05-08 06:42:59.555911184,16,66
1750,2018-05-08 08:27:50.734146830,19,79
1751,2018-05-08 10:12:41.912382478,16,86
1752,2018-05-08 11:57:33.090618124,7,124
1753,2018-05-08 13:42:24.268853772,14,202
1754,2018-05-08 15:27:15.447089418,14,466
1755,2018-05-08 17:12:06.625325066,4,150
1756,2018-05-08 18:56:57.803560712,15,46
1757,2018-05-08 20:41:48.981796360,3,113
1758,2018-05-08 22:26:40.160032008,5,91
1759,2018-05-09 00:11:31.338267654,1,141
1760,2018-05-09 01:56:22.516503302,3,289
1761,2018-05-09 03:41:13.694738948,15,389
1762,2018-05-09 05:26:04.872974596,8,218
1763,2018-05-09 07:10:56.051210242,4,77
1764,2018-05-09 08:55:47.229445890,2,411
1765,2018-05-09 10:40:38.407681538,10,377
1766,2018-05-09 12:25:29.585917184,4,384
1767,2018-05-09 14:10:20.764152832,3,334
1768,2018-05-09 15:55:11.942388478,2,152
1769,2018-05-09 17:40:03.120624126,17,323
1770,2018-05-09 19:24:54.298859772,13,239
1771,2018-05-09 21:09:45.477095420,5,115
1772,2018-05-09 22:54:36.655331068,9,319
