  userID,Track,artist,genre,  City  ,time,Day
7B135453,Bugingi Kunnen,Ninety One,pop,Springfield,13:29:33,Wednesday
F4BC277C,Money,Deep Red Wood,rusrap,Springfield,09:42:09,Monday
6665D05,Glory,Baiyu,rnb,Springfield,14:21:13,Friday
E0CED42D,When You're Good To Mama,Queen Latifah,soundtrack,Springfield,20:46:22,Friday
4C68A610,Weatherman,Dream Mclean,hip,Springfield,09:23:02,Friday
AD4AE6B5,Mi Mi Mi,Noise Cans,dance,Springfield,08:39:15,Wednesday
C0A5085E,Glorious,Foxes,pop,Shelbyville,20:33:22,Friday
3A3BBFBE,Hey,Kel,ruspop,Springfield,09:45:50,Monday
CC6E75F6,Right in Two,Lullaby Baby Trio,children,Springfield,08:32:49,Wednesday
76F9425E,Jumpsuit Adventures,KOAN Sound,dubstep,Springfield,09:19:03,Friday
8B527936,Vertigini,Tedua,hip,Springfield,14:42:06,Friday
DEDCC66,My Intruder,The Mommyheads,indie,Springfield,14:06:31,Monday
F68B5E54,Warm,Dre'es,pop,Springfield,14:05:22,Monday
CF627A02,Sleeping,Davidson,metal,Springfield,20:40:30,Wednesday
3043C630,Cocaine,,dance,Springfield,21:22:02,Wednesday
58FC20C5,Quad,Martin Budd Mono Input,electronic,Shelbyville,21:16:17,Friday
96868612,The Entity,Stonebank,electronic,Springfield,14:57:46,Wednesday
FF83A36A,Different Morals,,dance,Shelbyville,21:51:54,Wednesday
B778D602,I Wonder,Bay Ledges,alternative,Springfield,14:07:36,Friday
6F01F987,Like That,UGK (Underground Kingz),rap,Shelbyville,20:13:56,Monday
CE19F591,Bubble and Wine,G-Mac,reggae,Shelbyville,20:33:56,Friday
FEA172A3,Jenny Chicken,Kate Mcmayland and Her Orchestra,world,Shelbyville,09:04:32,Monday
900D99A5,BURY,Richie Loop,dance,Springfield,13:15:47,Wednesday
E7C759FA,Dead End Life,Dr. Living Dead!,thrash,Springfield,09:51:16,Monday
9A39512A,Irish Days,Martino Vergnaghi,easy,Springfield,09:57:53,Wednesday
783B7A96,Subaru,,rusrap,Shelbyville,14:05:29,Wednesday
C18C7CDD,Scarborough Fair,Hayley,world,Springfield,21:27:19,Wednesday
83EBBF0C,Darlinka (Darling Karlinka),Mr. Irish Bastard,folk,Shelbyville,13:00:16,Monday
D0FC0A2D,Pie Fighters (feat. Madchild Dzk & Sicknature),DJ Qbert,hip,Springfield,09:16:26,Monday
581985B9,Noom,Pablo Bolivar,electronic,Shelbyville,08:58:33,Wednesday
FC5F5FA1,Urgent,Foreigner,rock,Shelbyville,21:18:03,Friday
A06D2B1D,Lament,LOVELORN DOLLS,metal,Springfield,14:09:55,Wednesday
660C771F,L’estate,Julia Dalia,ruspop,Springfield,08:29:44,Wednesday
C75EE186,Water World,Soul Surfer,dance,Shelbyville,14:47:21,Wednesday
12692651,Trapped By a Thing Called Love,Denise Lasalle,blues,Springfield,20:21:17,Wednesday
6AE65D7E,ULTRAVIOLET,Max Fabian,ruspop,Springfield,21:50:54,Monday
805325C4,Todo Cuenta,DLD,rock,Springfield,13:23:12,Friday
C8626206,惑星再編のための電子草案 (E-Draft for Regrouping Planets),canooooopy,electronic,Shelbyville,20:20:37,Monday
50B7D227,In the Shape of a Heart,Jim Henry,folk,Springfield,20:17:15,Friday
315CDB28,Last Dayz,"Parrish ""PMD"" Smith",rap,Springfield,09:09:37,Monday
C6C25EF6,George,Matthias Zimmermann,electronic,Springfield,08:35:55,Monday
640D8A08,Havaneando los 2,La Srta. DAYANA,latin,Springfield,21:36:13,Monday
8226B4C5,I Do,Stephanie Ferrett,pop,Shelbyville,09:06:36,Monday
18B3FE7D,Watch Me (Whip / Nae Nae),Silento,hip,Shelbyville,13:25:15,Wednesday
EC81452,Cafe Del Mar,Mental Generation,electronic,Shelbyville,20:31:39,Friday
1B4D37D,Qayt,Shoxrux,uzbek,Springfield,20:44:16,Wednesday
26A38FBE,Sudden,Click Click,alternative,Shelbyville,09:09:22,Monday
EE49C1E6,Care,,dance,Springfield,13:29:08,Wednesday
198FA0DF,Serpent,Brutality Will Prevail,hardcore,Shelbyville,21:36:01,Wednesday
D22ADFA1,The Pimp,Fatboy Slim,electronic,Springfield,14:58:45,Wednesday
2DA9F2CB,The Dark Gift,Satyrian,metal,Springfield,14:41:33,Friday
31E4D32E,Futariha Barabara,Yui Suzuki,jpop,Shelbyville,14:45:40,Monday
30CDB091,Folk Guitar,Anders Ekengren,world,Shelbyville,13:41:06,Friday
67200AB4,Blue Skies,Rocky Gresset,jazz,Springfield,20:28:05,Friday
92B52389,Market Street,Russ Liquid,electronic,Springfield,13:45:59,Wednesday
87F0CE34,We Are Incurable Romantics,,pop,Springfield,08:19:20,Monday
59ADBBB7,New Day Coming,Scott Stapp,rock,Springfield,20:41:33,Wednesday
1D4EF9DD,Critics,Mr.De',techno,Springfield,13:19:00,Monday
2CA0C947,Phantom Pt. II,Justice,electronic,Springfield,21:26:02,Monday
D8FBAACB,Quasi Quasi,Cesare Cremonini,pop,Shelbyville,08:20:43,Monday
D78D8749,Brazzers,MADZHAN,rusrap,Springfield,20:38:08,Monday
C6B2D411,Come Fi Take Ova,Skarra Mucci,reggae,Springfield,08:38:38,Friday
15824330,Mezzanine,Aram Bedrosian,rock,Springfield,09:00:57,Wednesday
B3E9E64C,Feed Em to the Lions,SOLO 45,electronic,Springfield,09:04:11,Wednesday
5DE381C4,Back at It,LoLife Blacc,fitness,Springfield,14:18:10,Friday
515E40BB,Ange Gardien,Kick Bong,electronic,Springfield,13:37:35,Wednesday
FE5FE0F3,The Light Pours Out Of Me,Ministry,metal,Springfield,21:27:01,Monday
CD9A100B,Der blonde Engel,Barbara Schöneberger,pop,Shelbyville,14:29:51,Wednesday
B789E3D6,Hypnotizing Fire,Mindfulness Meditation Unit,new,Shelbyville,14:33:48,Friday
13B1A573,Ave Maria,Giulio Caccini,children,Springfield,13:19:34,Monday
A32B4EFC,Academic,New Order,alternative,Springfield,20:37:59,Wednesday
C86DB3BF,Etherall,,drum,Springfield,20:51:39,Friday
33FB116,Tapiau,The Retuses,local,Springfield,08:26:14,Monday
5D88A80A,Llevar,Edamame,relax,Springfield,13:40:50,Friday
949C5BF9,I Melt With You,Modern English,alternative,Shelbyville,09:01:01,Wednesday
CCE68472,Kylie Rihanna,Philup Banks,hip,Springfield,09:41:06,Monday
38DE3358,Irgendwann Happy,Mark Forster,pop,Springfield,14:37:48,Wednesday
49BD04B4,Stop That Noise,Leonardo Da Vinyl,electronic,Springfield,20:52:57,Wednesday
2B049F14,Decollage,Koen Groeneveld,techno,Shelbyville,20:50:01,Friday
F1F24C9F,Bring The Bombsquad,Industrial Hardcore,electronic,Springfield,08:28:16,Monday
25A16228,Never Forget,Lena Katina,electronic,Springfield,21:59:06,Wednesday
C4651481,Curious Palace,Life On Planets,indie,Springfield,20:00:49,Monday
CCEE27BE,Stronger (Rebellion) [feat. Voice Magician],Monster Rion,electronic,Springfield,09:40:38,Monday
14AE8471,Suite for Orchestra No. 3 in D Major BWV 1068: II. Air,Stuttgart Chamber Orchestra,classical,Shelbyville,09:45:31,Monday
71437D81,Machines,When The Empire Falls,pop,Springfield,21:32:29,Monday
89089C7,Let It Be Forever,Andrew Rayel,dance,Shelbyville,08:12:02,Friday
86735A40,No. 7 Intermezzo,Sun Hee You,classical,Shelbyville,13:18:13,Friday
40654AE0,Whiskey and Ginger,Li'l Chuck the One Man Skiffle Machine,blues,Shelbyville,09:01:43,Friday
6E15423,Impossible,eLVy the God,hip,Springfield,20:16:15,Monday
82EB1579,Perte de temps,KoperniK,rusrock,Springfield,14:00:57,Monday
1A19FD32,Propeller,Lary,techno,Springfield,08:33:18,Monday
7D654306,Come On!,Wham!,estrada,Shelbyville,09:00:51,Monday
AB526111,Snap And Roll,Soulja Boy Tell'em,hip,Shelbyville,13:41:53,Wednesday
6F81439E,,,,Shelbyville,13:24:55,Wednesday
2DA064B8,Big Enough,Kirin J Callinan,alternative,Springfield,14:09:57,Friday
E81DFA2F,Chainsaw,,rusrap,Shelbyville,13:19:53,Friday
91D2AB05,Bette Davis Eyes,Kim Carnes,pop,Springfield,20:23:31,Friday
CF7BF454,Seul au monde,David Hallyday,pop,Springfield,08:04:58,Wednesday
3DAB706E,Wonderland,Fabryka,pop,Shelbyville,20:38:39,Wednesday
D20A4FA0,Canti Politici: L'Internazionale,Gruppo Folk Italiano,pop,Shelbyville,20:36:30,Monday
901AF13B,Bossa Nuevo,Mark Allaway,jazz,Shelbyville,13:34:41,Monday
3A623794,Lifetime,New Zealand Shapeshifter,dance,Springfield,09:34:11,Wednesday
93FA1E05,Solveig's Song,,contemporary,Springfield,20:33:13,Wednesday
2576A6D2,Be Conscious,The Kumba Mela Experiment,ambient,Springfield,20:06:39,Friday
2367D537,Always on My Mind,,ruspop,Springfield,13:27:18,Wednesday
11F5556D,Dark Night Rider,Ice MC,pop,Springfield,08:37:02,Monday
345D9BD0,Parado No Bailão,Carlos & Adão,electronic,Springfield,21:09:01,Friday
FCF2E3BB,Smarty Pants,First Choice,rnb,Shelbyville,09:50:32,Friday
322B4139,Give Me the Loot,Gamo,hip,Shelbyville,13:07:26,Friday
4F8A451F,Let's Do It Again,J Boog,reggae,Springfield,21:45:38,Friday
CF1307E9,Miracles,,dance,Shelbyville,14:31:24,Monday
B7258D87,Blablacar,MORRALLES,rusrap,Springfield,09:38:36,Monday
3F0EBF34,I Am Barbie Girl,Gurukiran,world,Shelbyville,14:14:10,Monday
F454A6E2,Al-Naafiysh [The Soul],Hashim,dance,Shelbyville,14:04:58,Wednesday
5DE15D47,Eilema,Traumer,techno,Shelbyville,09:01:36,Wednesday
E960C9FA,300 Violin Orchestra,Jorge Quintero,hip,Springfield,14:26:09,Friday
3341F8DD,Man from Manhattan 2018,Pirate Swing Band,jazz,Springfield,13:47:30,Monday
847E98D0,Closed Shades,Crozet,film,Springfield,14:57:41,Friday
69772406,Rakatata,Salvo La Macchia,dance,Springfield,13:54:23,Friday
74089002,Make It Shine (Victorious Theme),Victorious Cast,pop,Shelbyville,21:55:09,Wednesday
EC1B4DDD,Jean petit qui danse,Martial,children,Shelbyville,20:35:58,Friday
A2B77746,"4 Russian Peasant Songs ""Podblyudniye"": No. 2. Ovsen' (Ovsen)",Bolshoi Theatre Children's Choir,classical,Shelbyville,09:03:43,Monday
FDBA012F,Three,Blake Mills,alternative,Springfield,13:31:53,Monday
57B27BCA,Vizavi,,rusrap,Springfield,09:39:42,Monday
76B619C,Ninna nanna ninna oh,,children,Shelbyville,21:29:00,Wednesday
C1C69373,Bam Bag «Gucci»,Irina Shok,ruspop,Springfield,21:59:15,Monday
FBB5DB76,Lilith,TANUKI Project,rock,Springfield,20:51:37,Friday
7CE1FF71,You Don't Care,Volkan Uca,dance,Springfield,14:47:47,Friday
71896FE4,Stay Sick,Black Feet,punk,Springfield,09:13:11,Friday
93619604,Morrer Nos Seus Bracos,Hélèna,relax,Springfield,13:04:42,Friday
8BFEA498,Wild Wild West,The Escape Club,rock,Springfield,21:17:53,Friday
11F5E777,The Devil,Hoyt Axton,pop,Springfield,20:23:44,Monday
334738BF,Ay Ay Sailor,Baccara,estrada,Shelbyville,09:57:14,Friday
E0A6DBC0,Hey,Kel,ruspop,Springfield,13:45:09,Friday
A690136B,Lamentatio Jeremie Prophete,,children,Springfield,20:39:37,Wednesday
4B0BF367,dRuGz,Willow,indie,Shelbyville,21:24:22,Friday
8471B6DB,Time,The Heliocentrics,conjazz,Shelbyville,20:29:09,Friday
596E5D72,L’estate,Julia Dalia,ruspop,Springfield,13:07:07,Friday
94D0CC73,Waterfall,Gazzo,electronic,Springfield,08:09:18,Wednesday
81112F65,Shinpi,Chen Boi & BIOJECT,electronic,Shelbyville,14:14:31,Friday
B0B99ADA,It's Wack,Heavee,electronic,Springfield,14:47:28,Monday
F3516A6A,Perte de temps,KoperniK,rusrock,Springfield,14:32:23,Friday
5A8DCC6B,Hard on Myself,Hemming,rock,Springfield,08:53:34,Monday
F39A47CC,Tempo Fiesta (Roll Fiesta),Itty Bitty,electronic,Shelbyville,14:37:53,Wednesday
62EB23FC,The Days of Wine and Roses: 100bpm,,jazz,Shelbyville,13:08:26,Friday
7E7B7303,Hold My Hands,Ricci,dance,Springfield,20:43:47,Friday
1E80EACC,Ragamuffin,Silversun Pickups,alternative,Shelbyville,21:29:50,Friday
3B015AD6,Everyday but Not Today,,rusrap,Shelbyville,21:39:47,Monday
8D91F03F,Translucent,Decoded Feedback,alternative,Shelbyville,20:13:59,Wednesday
4E4AAC76,Carol of the Bells,Best of New Age Piano Music,new,Springfield,20:13:36,Monday
7C199D17,Sleeping in,Phil Good,rock,Shelbyville,13:22:35,Wednesday
327EE675,Lady Marmalade,LaBelle,rnb,Shelbyville,13:34:31,Wednesday
4ECE9E25,One Way Back,Gofman,dance,Springfield,13:25:04,Monday
F92C9FC1,Mira Negra,Xiaha Troden,electronic,Springfield,14:33:42,Friday
C6436DD6,The Road,Matt Costa,soundtrack,Springfield,21:22:41,Wednesday
F99297E8,Raptured to Divine Perversion,Acheron,rock,Springfield,09:37:33,Friday
B1C129DE,Desde El Suelo,Sensorica,new,Springfield,20:03:16,Wednesday
A475756D,Cities,Hey Marseilles,pop,Springfield,08:04:18,Friday
8A7F2971,Scorchio (Emerson's Late Night Dub),,dance,Springfield,08:25:41,Monday
D513B9A6,"Lara's Theme (From ""Doctor Schiwago"")",Karaoke Champions,pop,Springfield,20:21:26,Wednesday
D6A03F1E,Rapido,Cybhotek,dance,Springfield,20:49:10,Monday
A9143178,Whiskey Bourbon Rye,I Am the Liquor,metal,Springfield,09:07:02,Friday
3B670DC9,Ain't Too Cool,LunchMoney Lewis,pop,Springfield,09:19:07,Friday
377286DB,Cover Your Eyes,Shirin,pop,Springfield,21:56:21,Wednesday
FFB9D434,Gemini,Waker,rock,Shelbyville,20:04:01,Monday
4E416CDB,After Sunset,Sheewton,chill,Springfield,09:49:39,Friday
5BD50F8A,Knock on Wood,Eddie Floyd,rock,Shelbyville,08:47:49,Wednesday
8EC0F52D,J. Strauss I: Radetzky-Marsch Op.228,Radio-Symphonie-Orchester Berlin,classical,Springfield,14:14:50,Friday
67B78607,Metal Gear Solid 2-Sons of Liberty,The Stereoscopic Orchestra,soundtrack,Shelbyville,14:00:56,Friday
E02638DA,Solidarity Forever,Pete Seeger,soundtrack,Springfield,20:43:38,Friday
3F96404B,Hey Now Now,The Cloud Room,pop,Shelbyville,20:24:51,Friday
4CE81B52,The Only One,,,Springfield,09:41:31,Friday
7F067C62,I Think God Can Explain,Splender,indie,Springfield,20:48:44,Friday
63FB6A0F,Nous Sommes De La Légion,Chorale Du 6ème Régiment étranger De Génie,world,Springfield,20:16:23,Monday
A849DDA6,Tutto a posto,Nomadi,pop,Springfield,13:55:30,Wednesday
2D3A2,What Kind of Bird Are You?,Wess Meets West,rock,Springfield,08:53:37,Friday
CBBA68EE,Chillout,RPS,hip,Shelbyville,13:25:24,Friday
B089D2CC,Only in the West,Yeek,pop,Springfield,20:37:50,Friday
DB85CE07,2700,,rusrock,Shelbyville,08:24:34,Friday
9007FA23,In My Room,,dance,Springfield,14:53:56,Friday
491F91DB,Comics,Caravan Palace,electronic,Springfield,21:39:20,Monday
671A6876,Boomerang,She Is We,alternative,Springfield,20:53:30,Friday
E184B88F,,,rock,Shelbyville,09:37:30,Monday
EDBA8A7F,Idiot Rage,Bo Biz,dubstep,Springfield,14:32:30,Wednesday
678320C4,Slick 66,Tricky,experimental,Springfield,20:37:21,Monday
32663EA3,The Wayward Wind,Gogi Grant,vocal,Springfield,22:00:53,Friday
4A3D7158,Megalovania,Cyranek,children,Shelbyville,20:03:16,Monday
4CA8468D,Sen Fenerbahçe,Funda Arar,world,Shelbyville,08:04:22,Wednesday
7C986D70,March of Progress,Malo,dance,Springfield,13:23:48,Friday
95E0D64E,You're In The Band,The Original Broadway Cast of School of Rock,soundtrack,Springfield,21:39:16,Friday
ED7148B6,System Overthrow,System Overthrow,metal,Springfield,13:17:40,Monday
41BA0EC2,Drive & Fly,Wasp,reggae,Springfield,09:32:49,Monday
2BFB470,Compass,Disasterpeace,videogame,Shelbyville,14:54:44,Wednesday
4A3FBBBD,Freedom,Nano,singer,Springfield,08:00:07,Wednesday
50E798C5,5 Min,RELFY,ruspop,Shelbyville,09:03:13,Monday
48566727,Date With Fate,Kyle Reese,hip,Shelbyville,13:40:47,Wednesday
5AF40842,Les yeux dans les yeux,Ysa Ferrer,electronic,Springfield,13:23:47,Friday
59A1DBA,Rockabilly Geisha,Misora Hibari,pop,Shelbyville,14:36:13,Friday
2D7CD3FC,Schubert - Sérénade,Guy Morançon,vocal,Shelbyville,13:15:26,Friday
9307E500,Bivəfa,Ceyhun Zeynalov,reggae,Springfield,21:38:54,Monday
3C0ED12E,Face Down,Casting Crowns,spiritual,Springfield,13:42:02,Friday
3B0B1AFC,Hey Hey Hey,Lee Harvey Osmond,folk,Shelbyville,08:22:24,Wednesday
B8262D15,Rosie,Richie Sambora,rock,Springfield,21:01:30,Friday
9D8A2C4D,Killing Me Softly,The Rockorchestra,pop,Shelbyville,21:54:28,Friday
4BE785A,Appleseed Alley,Jody and The Creams,avantgarde,Springfield,20:20:02,Wednesday
F12D9F4,La Pregunta Remix,J. Alvarez,latin,Springfield,08:38:59,Monday
3889E3B2,The Good The Bad and the Lovely,Remember White,electronic,Springfield,14:57:19,Monday
4E4E884D,I'm in Love with You,Belle,rnb,Shelbyville,09:27:49,Friday
B3533524,Summer Fruits,Swindle,electronic,Springfield,08:01:18,Friday
B68229CA,"Way Down in the Whole (From ""The Wire"")",The British National T.V. Orchestra,soundtrack,Springfield,21:06:49,Monday
309C449E,Songs Without Words Op. 102: No. 2 Adagio MWV U190,Marie-Catherine Girod,classical,Springfield,09:07:57,Friday
91B56E1,Learn To Let Go,Entwine,metal,Shelbyville,14:32:43,Wednesday
7419E8F,Up and Away (feat. June),Can't Stop Won't Stop,hip,Springfield,09:06:49,Monday
AFCD5314,U Turn,,,Springfield,08:53:06,Friday
AC955077,Tool 02,Petter B,electronic,Shelbyville,13:33:05,Friday
FDEFDEAF,Leave,June Nawakii,chill,Springfield,08:55:14,Monday
7235A3E6,I Know,Rocket,rusrap,Springfield,14:26:29,Monday
885FD108,The empyreal lexicon,Bal-Sagoth,epicmetal,Springfield,20:23:09,Friday
982DD780,Brain Power,Sleep Relax,new,Springfield,08:56:24,Friday
F611878E,First Date,,instrumental,Springfield,09:13:35,Monday
1EE0C473,Tell Me,Bobby V.,rnb,Shelbyville,09:51:22,Wednesday
BD59FC30,Piano Sonata In A Major K 331 - Alla Turca,Boris Svechenko,classical,Springfield,20:25:10,Wednesday
B31BF835,Daylight,,electronic,Springfield,14:12:30,Friday
AA479386,Diga Diga Doo,Big Bad Voodoo Daddy,swing,Shelbyville,20:54:07,Wednesday
6E8EE8EA,Melt,Bozzio Levin Stevens,progressive,Springfield,21:13:05,Friday
2FB6F27D,Feels Like Home,Chantal Kreviazuk,pop,Shelbyville,20:34:40,Wednesday
580A4D8,Let Me Go,,dance,Springfield,20:01:40,Wednesday
7FA3B005,Stand By Me,Baron,soundtrack,Shelbyville,08:03:18,Monday
6A32D88D,Balloon,BLV,electronic,Springfield,14:12:07,Friday
B62ACE06,ResuRection,Planet Perfecto Knights,dance,Springfield,20:39:51,Monday
E3C5756F,,,,Springfield,08:45:53,Friday
A03A801C,Fetid Reek of Interminable Existance,Nithing,rock,Springfield,20:45:46,Friday
D16D58D8,5 Min,RELFY,ruspop,Springfield,21:36:37,Friday
53DB6A0B,Leijonakuningas,Ellinoora,pop,Shelbyville,08:59:50,Wednesday
169B8012,Day Twelve: Trauma,Ayreon,progmetal,Springfield,20:59:30,Monday
255D86F2,Take This Somewhere,Alexandra Panayotova,pop,Springfield,09:21:16,Monday
C00EC696,Concerto grosso in A Minor Op. 6 No. 4: I. Larghetto affettuoso,Bratislava Chamber Orchestra,classical,Springfield,08:39:29,Friday
2F69A1CF,Te Perdiste Mi Amor,Bachateros Domenicanos,latin,Springfield,08:22:06,Friday
422C0D2,The Heaven Above,Soundcritters,classical,Shelbyville,09:01:24,Monday
1DEFC42A,Ray Brown's Bass,Bruce Forman,jazz,Springfield,21:48:43,Friday
8800348C,Radar,,dubstep,Springfield,13:15:14,Monday
79D3605A,Blood Red Kisses,Heavenly Rain Ministries,spiritual,Springfield,08:37:48,Friday
54A01EAC,Soft Baladi,Nicolas Kirlis,world,Shelbyville,20:58:15,Friday
B2859148,BASDALAMA,Ramil Nabran,pop,Shelbyville,21:59:17,Wednesday
533597F3,Water of Life,Water Of Life Project,ruspop,Springfield,20:54:05,Friday
3ABD7F5F,Saša,Novi Fosili,pop,Shelbyville,13:07:27,Wednesday
2D9588D1,All for You,The Seasons,loungeelectronic,Springfield,20:57:16,Monday
18EC7D20,Vurr,Gutter Brothers,electronic,Springfield,20:11:07,Friday
4D1681C,Underwater,Fallen Roses & Subsets,electronic,Shelbyville,20:59:23,Friday
E8339398,Meaning of Life,Benjamin Fox,dance,Springfield,20:05:10,Monday
17FE66EA,A Piece of Sky,Louise Dearman,pop,Springfield,21:35:30,Wednesday
78A2EF5F,Bullet,Hyro The Hero,rock,Shelbyville,21:29:13,Monday
5C94C12E,Om Shanti Om,Cheryl Chaffee,new,Shelbyville,14:45:22,Wednesday
9728753B,Hola,Zion y Lennox,latin,Shelbyville,14:10:16,Monday
4A63A93B,Les Mots Bleus,Christophe,french,Springfield,14:59:54,Wednesday
558AB48E,Still Haven't Found What I Was Looking For,Alex Nikols,country,Springfield,20:07:53,Monday
FFF98D49,Part XIV,Prequell,electronic,Shelbyville,13:48:04,Friday
4C652D4D,Russian Radio,Playin' Buzzed,rock,Shelbyville,13:12:29,Monday
1CB1A7A9,Numb,Chris Russell,electronic,Shelbyville,09:46:37,Wednesday
5CD670EC,Hurry Hurry(HIGHSCHOOLSINGER.JP),You,jpop,Springfield,08:13:08,Wednesday
53B9A51D,"Mass ""Assumpta est Maria"": Credo",Timothy Brown,classical,Springfield,13:35:24,Wednesday
73154704,The Dreaming Sea,PTB (Push The Button),easy,Springfield,21:52:06,Monday
5975A7AD,In My Garden,Burning Hearts,indie,Springfield,13:24:56,Wednesday
3C3DEE0C,Latch [Orginally Performed by Disclosure],Hit Tunes,pop,Springfield,20:14:30,Wednesday
FE5ABB1B,Oroscopo,Calcutta,pop,Springfield,21:47:23,Monday
44C37452,Restaurant,Blended Babies,hip,Springfield,20:03:03,Wednesday
B0141254,6 Moments musicaux Op. 16: IV.     Presto in E minor,Dmitri Alexeev,classical,Springfield,13:34:16,Monday
4CFB0F93,Can You Feel It?,CLS,dance,Shelbyville,20:13:21,Friday
634CBDCC,Techno,Angel,electronic,Springfield,14:15:48,Wednesday
10A93AD6,In Ecstasy,Kerry Leatham,pop,Shelbyville,08:30:16,Monday
272141D,Joseph Joseph,,rusrock,Springfield,21:20:13,Wednesday
F3F0F148,Heim und Herd,Uebermutter,rock,Shelbyville,21:44:52,Wednesday
D48DD515,Sandwich,BVKN,dance,Springfield,08:44:27,Wednesday
43D6FE08,For Fake's Sake,An Honest Year,pop,Shelbyville,13:44:42,Monday
CD68FB52,Again,Jerry Acid,electronic,Springfield,13:02:15,Friday
A5E53276,You Won't,The Tony Danza Tapdance Extravaganza,rock,Shelbyville,13:43:38,Friday
575E741A,Friends & Family,Trik Turner,rap,Shelbyville,20:43:09,Wednesday
14228985,Original Go - Getter,,rusrap,Shelbyville,08:43:19,Friday
1FDD2E2D,Fallen From Grace,Sixstitch,rock,Springfield,21:17:24,Monday
35356574,This Is How I Feel,Tank,rnb,Shelbyville,08:36:01,Monday
FA16F29C,No Pasaran (Pt. 2),Santiz,rusrap,Springfield,13:25:06,Wednesday
CD021FB0,The Mooch,Royal Crown Revue,swing,Springfield,21:56:57,Monday
A543EB56,Black Sun,Placenta,electronic,Shelbyville,08:46:51,Friday
465F3AF5,,,,Springfield,09:10:40,Friday
7BD78B10,Testify,Stevie Ray Vaughn & Double Trouble,rock,Springfield,08:25:53,Monday
54C25A13,Clarinet Concerto in A Major K. 622: II. Adagio,Daniel Ottensamer,classical,Springfield,09:31:31,Monday
DC24AF95,Ça m'énerve,Le Minimoys Band,soundtrack,Shelbyville,14:49:35,Wednesday
7CCC2FC6,Cold Heart,KAI,rusrap,Shelbyville,14:54:20,Monday
3D0D194D,Sad Nigga Hours,Lil Boom,korean,Springfield,21:46:44,Friday
AD0AB558,Yedeka,Cut Groove,electronic,Shelbyville,08:35:17,Friday
4E2B76FF,Facebook,Juvencio Luyiz,world,Shelbyville,14:15:20,Wednesday
91F668A2,Forever,Jeff Chandler,spiritual,Springfield,14:04:52,Friday
4CE1FF5,All for You,The Seasons,loungeelectronic,Springfield,08:35:40,Monday
C3E3379,Tu reina,María Artés,pop,Shelbyville,13:42:32,Monday
AB6AA55E,Let's Twist Again,Clint Webster,rock,Springfield,08:33:38,Wednesday
B1CB318B,Lazy Girl,Ivan Kral,rock,Springfield,09:41:43,Friday
ADA493FD,Something Going Around Us,Eugene Kush,electronic,Springfield,21:56:33,Monday
1304C608,La mandanga,El Fary,pop,Shelbyville,13:22:28,Friday
1893AF0C,The Whistle Song,Tony Hill,rock,Springfield,14:52:16,Monday
88A45EA5,Black Widow,Redraw the Farm,rock,Springfield,13:24:05,Wednesday
B589713B,Cannon Fall,Rick Smith,soundtrack,Shelbyville,13:58:19,Monday
51BDCB0E,Humours of Ballymanus / Gort Na Mona,Spirits of the House,world,Springfield,09:53:54,Monday
42592B39,Turn Up the Bass,Ultravoice,psychedelic,Springfield,08:04:14,Wednesday
6AC3E356,Insta,Jessie Vatutin,rusrap,Shelbyville,13:09:19,Wednesday
8E5C28C8,Rockstars,Kodie,electronic,Springfield,09:16:30,Friday
F3F9CB54,The Ten Of Swords,Arsis,extrememetal,Shelbyville,21:24:58,Wednesday
745D8BAF,Live in The Moment,Gayana,local,Springfield,14:46:56,Wednesday
28903FB0,Better Life,Paper Route,alternative,Springfield,13:08:12,Friday
CE65CA34,Dreamers,,new,Springfield,13:38:02,Friday
1B0D7F23,Magical Night,,ruspop,Shelbyville,08:11:48,Friday
61DC7851,JCult,A Beacon School,indie,Springfield,21:19:08,Wednesday
F1511BA0,From Paris to Berlin,Kill or Cure,rock,Springfield,09:26:27,Friday
8C306587,Lightbulbs,The Uchpochmack,rusrock,Springfield,14:38:17,Monday
EF0C2708,Farewell to Lorien,An Danzza,classical,Springfield,21:28:58,Wednesday
9D29B84C,Bring the Bottle,Route 67,alternative,Springfield,21:04:59,Wednesday
3344859E,Bound Trap,Rocket,rusrap,Springfield,09:26:28,Wednesday
DFC9988C,Crawling (In The Style Of 'Linkin Park'),Hot Fox Karaoke,pop,Springfield,13:48:26,Monday
936A5FE3,Summer Memories O Henri Pfr,La Belle Mixtape,world,Springfield,14:58:24,Monday
776E45FE,Miyagi,BoyBandit,hip,Shelbyville,21:15:13,Monday
D31F8DF3,Silence Looks Good On You,Rachel Taylor,pop,Shelbyville,08:16:17,Wednesday
8EEA89F,I'm Sorry,FUKC,pop,Springfield,14:37:39,Wednesday
E5532127,Wit' the Shit,Z,hip,Springfield,09:14:06,Friday
85B7C6CA,Oppenheimer,Jocelyn Pook,pop,Shelbyville,13:33:31,Wednesday
5BAB31F4,I'm Just a Freak for You,Syl Johnson,soul,Shelbyville,14:25:50,Wednesday
872F484A,Sylvia (Suite): Pizzicati,,classical,Springfield,14:47:05,Monday
C612B535,GO GETTA,Bexey,hip,Springfield,08:21:12,Wednesday
436FA05E,Perfil De Sereia,Donati,latin,Shelbyville,13:34:32,Wednesday
A428EC12,I'm Coming Home,Raygun Cowboys,rock,Shelbyville,14:59:34,Monday
